Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Dmarrer""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:11,2020-05-20 10:00:16,"4,279s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/div_Quitter""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:16,2020-05-20 10:00:19,"3,252s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/a_Production""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:19,2020-05-20 10:00:21,"2,515s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/a_Myiad acqureurs""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:21,2020-05-20 10:00:25,"3,768s",PASSED
delay(3),Chrome 81.0.4044.138,,,2020-05-20 10:00:25,2020-05-20 10:00:28,"3,003s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/span_Crer""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:28,2020-05-20 10:00:36,"8,171s",PASSED
delay(4),Chrome 81.0.4044.138,,,2020-05-20 10:00:36,2020-05-20 10:00:40,"4,002s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Achat""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:40,2020-05-20 10:00:43,"2,378s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Habitation""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:43,2020-05-20 10:00:45,"2,547s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Traditionnel""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:45,2020-05-20 10:00:48,"2,538s",PASSED
"click(findTestObject(""Creation_projet/Page_IAD (1)/button_Maison""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:48,2020-05-20 10:00:50,"2,534s",PASSED
"setText(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/input_Lier  un contact_search""), firstname)",Chrome 81.0.4044.138,,,2020-05-20 10:00:50,2020-05-20 10:00:55,"4,873s",PASSED
"click(findTestObject(""Creation_projet/Page_Welcome page/Page_IAD/a_Chabanne AFGOUN DAMMARIE-LES-LYS""))",Chrome 81.0.4044.138,,,2020-05-20 10:00:55,2020-05-20 10:01:12,"16,687s",FAILED
